Auftragsname,Wörter,Zeit,Von,Sprache,Übersetzung,Korrektur,Kanal,Ablageort,Eingang,Lieferdatum,Deadline,Abteilung,Status,Verantwortlich,Bereich
cloud-mailing_confirmation-email-change_tv1_de.properties,125,,MxG,Fr,Martine,,jazz,Z:\Produkte\MyFRITZ\deutsch\2026.04\SieDu-1\Du,7/31/2026,8/7/2026,8/7/2026,IT,Ü-fertig,FSc,
cloud-mailing_confirmation-email-change_tv1_de.properties,125,,MxG,It,Laura,,jazz,Z:\Produkte\MyFRITZ\deutsch\2026.04\SieDu-1\Du,7/31/2026,8/7/2026,8/7/2026,IT,Ü-fertig,FSc,
cloud-mailing_confirmation-email-change_tv1_de.properties,125,,MxG,Nl,Angelique,,jazz,Z:\Produkte\MyFRITZ\deutsch\2026.04\SieDu-1\Du,7/31/2026,8/7/2026,8/7/2026,IT,Ü-fertig,FSc,
Changelog für MyFapp,80,,JRn,Es,Alba,Helena,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,Fr,Martine,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,It,Laura,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,Pl,Yabylon,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,SL,Yabylon,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Changelog für MyFapp,80,,JRn,EN,John,,jazz,Z:\Produkte\F!Apps\Apps_allgemein,7/31/2026,8/3/2026,8/3/2026,User Interface & Clients,geliefert,FSc,
Darum_FRITZ-translations-[Sprache]-ARTICLE.json,399,,CST,EN,John,Susan,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 31,7/31/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Lbo,
Darum_FRITZ-translations-[Sprache]-ARTICLE.json,399,,CST,ES,Alba,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 31,7/31/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Lbo,
Darum_FRITZ-translations-[Sprache]-ARTICLE.json,399,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 31,7/31/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Lbo,
Darum_FRITZ-translations-[Sprache]-ARTICLE.json,399,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 31,7/31/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Lbo,
Darum_FRITZ-translations-[Sprache]-ARTICLE.json,399,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 31,7/31/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Lbo,
MyFapp_20260804-de.xml,5690,,JPv,DE,Franziska,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,7/31/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,Es,Alba,Helena,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,It,Laura,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,Pl,Yabylon,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,SL,Yabylon,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260731-de-<Sprachkürzel>_placeholder.xliff,13092,,KNu,EN,John,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\<Sprache>\2026.08,8/3/2026,8/4/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,EN,John,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,Es,Helena,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,Fr,Martine,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,It,Laura,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,Pl,Yabylon,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
Fapp_adc_20260801-de.xml,5960,,JPv,SL,Yabylon,,jazz,Z:\Produkte\F!Apps\Apps_allgemein\ADC\deutsch\2026.08,8/3/2026,8/5/2026,8/4/2026,User Interface & Clients,geliefert,FSc,
"Übersetzungsauftrag Alt gegen Neu,286,,JBL,EN,John,Susan,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/3/2026,8/4/2026,8/5/2026,D2C Ecommerce,geliefert,Hme,"
Jubiläumsbundles-translations-[Sprache]-PRODUCT.json,81,,CST,EN,John,Susan,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-METAFIELD.json,504,,CST,EN,John,Susan,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-ONLINE_STORE_THEME.json,1455,,CST,EN,John,Susan,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-PRODUCT.json,32,,CST,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-METAFIELD.json,544,,CST,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-ONLINE_STORE_THEME.json,637,,CST,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-PRODUCT.json,32,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-METAFIELD.json,501,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-ONLINE_STORE_THEME.json,637,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-PRODUCT.json,32,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-METAFIELD.json,501,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-ONLINE_STORE_THEME.json,637,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-PRODUCT.json,32,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-METAFIELD.json,544,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Jubiläumsbundles-translations-[Sprache]-ONLINE_STORE_THEME.json,637,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/3/2026,8/10/2026,8/10/2026,D2C Ecommerce,importiert,Lbo,
Dok #4461.xml,4403,,TPO,EN,John,,LS-Tracker,V:\de\across-aufträge\2026\08.26\04.08.26,8/4/2026,8/12/2026,8/14/2026,Technical Communication,,Rho,
Dok #4461.xml,4403,,TPO,IT,Laura,,LS-Tracker,V:\de\across-aufträge\2026\08.26\04.08.27,8/4/2026,8/11/2026,8/14/2026,Technical Communication,,Rho,
Dok #4461.xml,4403,,TPO,NL,Angelique,,LS-Tracker,V:\de\across-aufträge\2026\08.26\04.08.28,8/4/2026,8/14/2026,8/14/2026,Technical Communication,Ü-fertig,Rho,
Dok #4461.xml,4403,,TPO,ES,Alba,,LS-Tracker,V:\de\across-aufträge\2026\08.26\04.08.29,8/4/2026,8/14/2026,8/14/2026,Technical Communication,Ü-fertig,Rho,
Dok #4461.xml,4403,,TPO,FR,Martine,,LS-Tracker,V:\de\across-aufträge\2026\08.26\04.08.30,8/4/2026,8/14/2026,8/14/2026,Technical Communication,Ü-fertig,Rho,
"20260804_PA_FB6690pro-de.docx,672,15,PWi,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/4/2026,8/5/2026,8/6/2026,Sales Marketing,geliefert,FSc,"
MyFapp_20260804-de.xml,5690,,JPv,EN,John,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,Es,Helena,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,It,Laura,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,Pl,Christoph,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/6/2026,8/6/2026,User Interface & Clients,geliefert,FSc,
MyFapp_20260804-de.xml,5690,,JPv,SL,Yabylon,,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\Android\deutsch\2026.08,8/4/2026,8/7/2026,8/7/2026,User Interface & Clients,geliefert,FSc,
2026-08-04T14-15-01_PM-History-Texts.xml,740,,TJa,DE,Franziska,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\MyFRITZOSp1\2026.08,8/4/2026,8/4/2026,8/4/2026,Product Management,geliefert,FSc,
2026-08-04T15-32-27_PM-History-Texts_korr-de.xml,,,TJa,EN,John,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\MyFRITZOSp1\2026.08,8/4/2026,8/4/2026,8/4/2026,Product Management,geliefert,FSc,
TPO - Forms - FR-Fields.xlsx,93,,TPO,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/7/2026,8/11/2026,Technical Communication,geliefert,FSc,
40_Jahre_FRITZ!-translations-[Sprache]-ONLINE_STORE_THEME.json,1109,,JBL,EN,John,Susan,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ!-translations-[Sprache]-ONLINE_STORE_THEME.json,1109,,JBL,ES,Alba,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ!-translations-[Sprache]-ONLINE_STORE_THEME.json,1109,,JBL,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ!-translations-[Sprache]-ONLINE_STORE_THEME.json,1109,,JBL,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ!-translations-[Sprache]-ONLINE_STORE_THEME.json,1109,,JBL,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ! - Ergänzung.docx,77,,JBL,EN,John,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ! - Ergänzung.docx,77,,JBL,ES,Alba,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ! - Ergänzung.docx,77,,JBL,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ! - Ergänzung.docx,77,,JBL,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
40_Jahre_FRITZ! - Ergänzung.docx,77,,JBL,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.08\KW 32,8/4/2026,8/12/2026,8/12/2026,D2C Ecommerce,geliefert,Lbo,
"_Program_Contacts__PP_Final_Quarter_Points_Reminder.html.docx,140,,Jwg,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/4/2026,8/12/2026,8/12/2026,Channel Sales,geliefert,Hme,"
"_Program_Contacts__PP_Final_Quarter_Points_Reminder.html.docx,140,,Jwg,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/4/2026,8/12/2026,8/12/2026,Channel Sales,geliefert,Hme,"
"_Program_Contacts__PP_Final_Quarter_Points_Reminder.html.docx,140,,Jwg,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/4/2026,8/12/2026,8/12/2026,Channel Sales,geliefert,Hme,"
"aktualisierter Blogartikel Wlan im  Garten.docx,153,,FGt,EN,Susan,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/12/2026,8/12/2026,Corporate Communications,geliefert,Msi,"
"aktualisierter Blogartikel Wlan im  Garten.docx,153,,FGt,Fr,Martine,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/12/2026,8/12/2026,Corporate Communications,geliefert,Msi,"
"aktualisierter Blogartikel Wlan im  Garten.docx,153,,FGt,It,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/12/2026,8/12/2026,Corporate Communications,geliefert,Msi,"
"aktualisierter Blogartikel Wlan im  Garten.docx,153,,FGt,Es,Alba,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/12/2026,8/12/2026,Corporate Communications,geliefert,Msi,"
"aktualisierter Blogartikel Wlan im  Garten.docx,153,,FGt,Nl,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/11/2026,8/12/2026,Corporate Communications,geliefert,Msi,"
ChangelogSmartHome-de.docx,139,,KIs,EN,Susan,,jazz,,8/5/2026,8/5/2026,8/5/2026,Product Management,geliefert,FSc,
Bullets für 5630 und 5690,66,,CST,EN,John,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.08,8/5/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Hme,
Bullets für 5630 und 5690,66,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.08,8/5/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Hme,
Bullets für 5630 und 5690,66,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.08,8/5/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Hme,
Bullets für 5630 und 5690,66,,CST,ES,Alba,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.08,8/5/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Hme,
"20260805_DRAFT_Channel_KeyAccounts-en.docx,197,,NDo,EN,Susan,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.08"",8/5/2026,8/6/2026,8/11/2026,Sales Marketing,geliefert,FSc,"
Bullets für 5630 und 5690,66,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.08,8/6/2026,8/7/2026,8/7/2026,D2C Ecommerce,geliefert,Hme,
cloud-mailing_confirmation-reminder_tv1_box_de.properties,221,,MxG,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_box_de.properties,221,,MxG,Es,Maria,Helena,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_box_de.properties,221,,MxG,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_box_de.properties,221,,MxG,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_box_de.properties,221,,MxG,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_repeater_de.properties,177,,MxG,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_repeater_de.properties,177,,MxG,Es,Maria,Helena,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_repeater_de.properties,177,,MxG,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_repeater_de.properties,177,,MxG,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_confirmation-reminder_tv1_repeater_de.properties,177,,MxG,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-notification_tv1_de.properties,232,,MxG,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-notification_tv1_de.properties,232,,MxG,Es,Maria,Helena,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-notification_tv1_de.properties,232,,MxG,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-notification_tv1_de.properties,232,,MxG,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-notification_tv1_de.properties,232,,MxG,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-reminder_tv1_de.properties,100,,MxG,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-reminder_tv1_de.properties,100,,MxG,Es,Maria,Helena,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-reminder_tv1_de.properties,100,,MxG,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-reminder_tv1_de.properties,100,,MxG,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_erasure-reminder_tv1_de.properties,100,,MxG,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_acknowledgment-new-client_tv1_de.properties,184,,MxG,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_acknowledgment-new-client_tv1_de.properties,184,,MxG,Es,Maria,Helena,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_acknowledgment-new-client_tv1_de.properties,184,,MxG,Fr,Martine,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_acknowledgment-new-client_tv1_de.properties,184,,MxG,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
cloud-mailing_acknowledgment-new-client_tv1_de.properties,184,,MxG,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.07,8/6/2026,8/11/2026,8/11/2026,IT,geliefert,FSc,
INT Booklet FRITZ!Repeater 6700 Pro,1159,,LBU,EN,John,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 6700 Pro\INT\2026.07,8/6/2026,8/26/2026,8/21/2026,Technical Communication,erledigt,Hme,
INT Booklet FRITZ!Repeater 6700 Pro,1159,,LBU,FR,Martine,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 6700 Pro\INT\2026.08,8/6/2026,8/26/2026,8/21/2026,Technical Communication,erledigt,Hme,
INT Booklet FRITZ!Repeater 6700 Pro,1159,,LBU,IT,Laura,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 6700 Pro\INT\2026.09,8/6/2026,8/26/2026,8/21/2026,Technical Communication,erledigt,Hme,
INT Booklet FRITZ!Repeater 6700 Pro,1159,,LBU,NL,Angelique,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 6700 Pro\INT\2026.10,8/6/2026,8/26/2026,8/21/2026,Technical Communication,erledigt,Hme,
INT Booklet FRITZ!Repeater 6700 Pro,1159,,LBU,ES,Helena,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 6700 Pro\INT\2026.11,8/6/2026,8/26/2026,8/21/2026,Technical Communication,erledigt,Hme,
